tran_sequence_number,location_id
TXN20250118003053,LOC_CA_VANCOUVER
TXN20250113003054,LOC_NL_AMSTERDAM
TXN20250315003055,LOC_NL_AMSTERDAM
TXN20250328003056,LOC_CA_VANCOUVER
TXN20250321003057,LOC_DE_BERLIN
TXN20250319003058,LOC_NL_AMSTERDAM
TXN20250113003059,LOC_US_CHICAGO
TXN20250115003060,LOC_GB_MANCHESTER
TXN20250320003061,LOC_DE_BERLIN
TXN20250203003062,LOC_FR_PARIS
TXN20250312003063,LOC_DE_BERLIN
TXN20250228003064,LOC_GB_MANCHESTER
TXN20250324003065,LOC_FR_PARIS
TXN20250204003066,LOC_US_SAN_FRANCISCO
TXN20250327003067,LOC_JP_OSAKA
TXN20250211003068,LOC_US_NEW_YORK
TXN20250304003069,LOC_GB_MANCHESTER
TXN20250217003070,LOC_NL_AMSTERDAM
TXN20250128003071,LOC_GB_MANCHESTER
TXN20250125003072,LOC_US_CHICAGO
TXN20250114003073,LOC_IN_MUMBAI
TXN20250214003074,LOC_JP_TOKYO
TXN20250319003075,LOC_IN_BENGALURU
TXN20250320003076,LOC_ES_MADRID
TXN20250220003077,LOC_AU_SYDNEY
TXN20250131003078,LOC_GB_LONDON
TXN20250314003079,LOC_US_NEW_YORK
TXN20250214003080,LOC_JP_TOKYO
TXN20250217003081,LOC_AE_DUBAI
TXN20250117003082,LOC_DE_BERLIN
TXN20250318003083,LOC_US_CHICAGO
TXN20250209003084,LOC_NL_AMSTERDAM
TXN20250304003085,LOC_US_SAN_FRANCISCO
TXN20250319003086,LOC_JP_OSAKA
TXN20250323003087,LOC_CA_VANCOUVER
TXN20250107003088,LOC_DE_BERLIN
TXN20250326003089,LOC_US_CHICAGO
TXN20250207003090,LOC_US_NEW_YORK
TXN20250124003091,LOC_US_SAN_FRANCISCO
TXN20250325003092,LOC_NL_AMSTERDAM
TXN20250205003093,LOC_GB_MANCHESTER
TXN20250109003094,LOC_GB_LONDON
TXN20250131003095,LOC_ES_MADRID
TXN20250211003096,LOC_GB_MANCHESTER
TXN20250223003097,LOC_GB_MANCHESTER
TXN20250330003098,LOC_CA_TORONTO
TXN20250322003099,LOC_NL_AMSTERDAM
TXN20250202003100,LOC_SG_SINGAPORE
TXN20250212003101,LOC_AE_DUBAI
TXN20250228003102,LOC_CA_TORONTO
TXN20250227003103,LOC_AU_SYDNEY
TXN20250323003104,LOC_GB_LONDON
TXN20250115003105,LOC_GB_LONDON
TXN20250316003106,LOC_IN_BENGALURU
TXN20250301003107,LOC_AU_MELBOURNE
TXN20250220003108,LOC_US_SAN_FRANCISCO
TXN20250214003109,LOC_CA_VANCOUVER
TXN20250122003110,LOC_US_CHICAGO
TXN20250312003111,LOC_CA_TORONTO
TXN20250106003112,LOC_GB_LONDON
TXN20250311003113,LOC_IN_BENGALURU
TXN20250216003114,LOC_US_SAN_FRANCISCO
TXN20250202003115,LOC_GB_MANCHESTER
TXN20250104003116,LOC_US_NEW_YORK
TXN20250317003117,LOC_SG_SINGAPORE
TXN20250217003118,LOC_IN_BENGALURU
TXN20250329003119,LOC_US_SAN_FRANCISCO
TXN20250304003120,LOC_JP_TOKYO
TXN20250319003121,LOC_US_CHICAGO
TXN20250126003122,LOC_IN_MUMBAI
TXN20250118003123,LOC_CA_VANCOUVER
TXN20250202003124,LOC_US_NEW_YORK
TXN20250131003125,LOC_GB_LONDON
TXN20250325003126,LOC_CA_TORONTO
TXN20250326003127,LOC_AU_MELBOURNE
TXN20250225003128,LOC_US_NEW_YORK
TXN20250321003129,LOC_CA_VANCOUVER
TXN20250123003130,LOC_GB_MANCHESTER
TXN20250323003131,LOC_GB_LONDON
TXN20250319003132,LOC_US_CHICAGO
TXN20250225003133,LOC_AE_DUBAI
TXN20250120003134,LOC_IN_BENGALURU
TXN20250319003135,LOC_ES_MADRID
TXN20250303003136,LOC_CA_TORONTO
TXN20250320003137,LOC_FR_PARIS
TXN20250316003138,LOC_US_CHICAGO
TXN20250305003139,LOC_AU_MELBOURNE
TXN20250322003140,LOC_SG_SINGAPORE
TXN20250123003141,LOC_JP_TOKYO
TXN20250118003142,LOC_IN_MUMBAI
TXN20250213003143,LOC_FR_PARIS
TXN20250127003144,LOC_HK_HONG_KONG
TXN20250307003145,LOC_GB_LONDON
TXN20250208003146,LOC_JP_TOKYO
TXN20250219003147,LOC_JP_OSAKA
TXN20250102003148,LOC_ES_MADRID
TXN20250302003149,LOC_JP_TOKYO
TXN20250211003150,LOC_AE_DUBAI
TXN20250328003151,LOC_AU_SYDNEY
TXN20250226003152,LOC_FR_PARIS
TXN20250112003153,LOC_SG_SINGAPORE
TXN20250227003154,LOC_US_CHICAGO
TXN20250126003155,LOC_US_CHICAGO
TXN20250208003156,LOC_US_NEW_YORK
TXN20250211003157,LOC_FR_PARIS
TXN20250304003158,LOC_JP_OSAKA
TXN20250305003159,LOC_FR_PARIS
TXN20250306003160,LOC_FR_PARIS
TXN20250316003161,LOC_IN_MUMBAI
TXN20250220003162,LOC_US_CHICAGO
TXN20250217003163,LOC_GB_MANCHESTER
TXN20250108003164,LOC_DE_BERLIN
TXN20250303003165,LOC_AU_MELBOURNE
TXN20250308003166,LOC_US_SAN_FRANCISCO
TXN20250108003167,LOC_US_NEW_YORK
TXN20250302003168,LOC_NL_AMSTERDAM
TXN20250117003169,LOC_FR_PARIS
TXN20250109003170,LOC_JP_TOKYO
TXN20250101003171,LOC_CA_TORONTO
TXN20250124003172,LOC_HK_HONG_KONG
TXN20250218003173,LOC_GB_MANCHESTER
TXN20250124003174,LOC_JP_OSAKA
TXN20250110003175,LOC_US_NEW_YORK
TXN20250316003176,LOC_CA_VANCOUVER
TXN20250316003177,LOC_DE_BERLIN
TXN20250311003178,LOC_AE_DUBAI
TXN20250102003179,LOC_FR_PARIS
TXN20250117003180,LOC_US_NEW_YORK
TXN20250328003181,LOC_IN_BENGALURU
TXN20250109003182,LOC_AU_MELBOURNE
TXN20250216003183,LOC_CA_TORONTO
TXN20250130003184,LOC_AU_MELBOURNE
TXN20250123003185,LOC_JP_TOKYO
TXN20250107003186,LOC_US_NEW_YORK
TXN20250328003187,LOC_US_CHICAGO
TXN20250214003188,LOC_DE_BERLIN
TXN20250228003189,LOC_JP_OSAKA
TXN20250309003190,LOC_GB_LONDON
TXN20250105003191,LOC_HK_HONG_KONG
TXN20250222003192,LOC_CA_TORONTO
TXN20250125003193,LOC_ES_MADRID
TXN20250118003194,LOC_IN_BENGALURU
TXN20250126003195,LOC_CA_VANCOUVER
TXN20250204003196,LOC_GB_LONDON
TXN20250223003197,LOC_FR_PARIS
TXN20250321003198,LOC_ES_MADRID
TXN20250207003199,LOC_JP_TOKYO
TXN20250213003200,LOC_NL_AMSTERDAM
TXN20250322003201,LOC_AU_MELBOURNE
TXN20250213003202,LOC_SG_SINGAPORE
TXN20250329003203,LOC_CA_VANCOUVER
TXN20250204003204,LOC_FR_PARIS
TXN20250217003205,LOC_SG_SINGAPORE
TXN20250220003206,LOC_DE_BERLIN
TXN20250222003207,LOC_GB_LONDON
TXN20250311003208,LOC_AE_DUBAI
TXN20250131003209,LOC_GB_MANCHESTER
TXN20250223003210,LOC_ES_MADRID
TXN20250225003211,LOC_DE_BERLIN
TXN20250311003212,LOC_JP_TOKYO
TXN20250204003213,LOC_CA_VANCOUVER
TXN20250226003214,LOC_US_SAN_FRANCISCO
TXN20250227003215,LOC_US_CHICAGO
TXN20250116003216,LOC_US_CHICAGO
TXN20250202003217,LOC_GB_MANCHESTER
TXN20250202003218,LOC_FR_PARIS
TXN20250107003219,LOC_SG_SINGAPORE
TXN20250214003220,LOC_DE_BERLIN
TXN20250125003221,LOC_GB_LONDON
TXN20250105003222,LOC_GB_MANCHESTER
TXN20250326003223,LOC_JP_TOKYO
TXN20250313003224,LOC_IN_BENGALURU
TXN20250126003225,LOC_JP_TOKYO
TXN20250329003226,LOC_AE_DUBAI
TXN20250321003227,LOC_NL_AMSTERDAM
TXN20250116003228,LOC_GB_LONDON
TXN20250121003229,LOC_CA_VANCOUVER
TXN20250323003230,LOC_ES_MADRID
TXN20250330003231,LOC_HK_HONG_KONG
TXN20250220003232,LOC_JP_TOKYO
TXN20250224003233,LOC_AE_DUBAI
TXN20250109003234,LOC_DE_BERLIN
TXN20250129003235,LOC_GB_MANCHESTER
TXN20250202003236,LOC_AU_SYDNEY
TXN20250322003237,LOC_US_SAN_FRANCISCO
TXN20250329003238,LOC_IN_BENGALURU
TXN20250103003239,LOC_AU_MELBOURNE
TXN20250206003240,LOC_CA_TORONTO
TXN20250328003241,LOC_FR_PARIS
TXN20250213003242,LOC_US_CHICAGO
TXN20250225003243,LOC_IN_BENGALURU
TXN20250307003244,LOC_JP_OSAKA
TXN20250221003245,LOC_ES_MADRID
TXN20250120003246,LOC_US_CHICAGO
TXN20250110003247,LOC_AE_DUBAI
TXN20250104003248,LOC_ES_MADRID
TXN20250102003249,LOC_AU_MELBOURNE
TXN20250327003250,LOC_JP_TOKYO
TXN20250210003251,LOC_DE_BERLIN
TXN20250128003252,LOC_IN_BENGALURU
TXN20250208003253,LOC_DE_BERLIN
TXN20250331003254,LOC_GB_LONDON
TXN20250312003255,LOC_FR_PARIS
TXN20250311003256,LOC_FR_PARIS
TXN20250330003257,LOC_JP_OSAKA
TXN20250320003258,LOC_US_NEW_YORK
TXN20250310003259,LOC_DE_BERLIN
TXN20250313003260,LOC_IN_MUMBAI
TXN20250301003261,LOC_IN_MUMBAI
TXN20250106003262,LOC_DE_BERLIN
TXN20250125003263,LOC_GB_LONDON
TXN20250302003264,LOC_IN_MUMBAI
TXN20250220003265,LOC_FR_PARIS
TXN20250321003266,LOC_US_SAN_FRANCISCO
TXN20250121003267,LOC_NL_AMSTERDAM
TXN20250307003268,LOC_JP_TOKYO
TXN20250114003269,LOC_HK_HONG_KONG
TXN20250115003270,LOC_GB_MANCHESTER
TXN20250221003271,LOC_FR_PARIS
TXN20250331003272,LOC_JP_OSAKA
TXN20250220003273,LOC_CA_TORONTO
TXN20250125003274,LOC_GB_MANCHESTER
TXN20250320003275,LOC_FR_PARIS
TXN20250121003276,LOC_DE_BERLIN
TXN20250128003277,LOC_JP_OSAKA
TXN20250119003278,LOC_GB_MANCHESTER
TXN20250325003279,LOC_AU_MELBOURNE
TXN20250224003280,LOC_US_CHICAGO
TXN20250320003281,LOC_JP_OSAKA
TXN20250110003282,LOC_JP_OSAKA
TXN20250112003283,LOC_FR_PARIS
TXN20250216003284,LOC_US_NEW_YORK
TXN20250304003285,LOC_US_SAN_FRANCISCO
TXN20250226003286,LOC_GB_MANCHESTER
TXN20250126003287,LOC_SG_SINGAPORE
TXN20250115003288,LOC_GB_MANCHESTER
TXN20250103003289,LOC_JP_OSAKA
TXN20250307003290,LOC_GB_LONDON
TXN20250226003291,LOC_GB_MANCHESTER
TXN20250214003292,LOC_US_NEW_YORK
TXN20250324003293,LOC_CA_VANCOUVER
TXN20250224003294,LOC_DE_BERLIN
TXN20250315003295,LOC_DE_BERLIN
TXN20250325003296,LOC_DE_BERLIN
TXN20250101003297,LOC_DE_BERLIN
TXN20250304003298,LOC_GB_MANCHESTER
TXN20250126003299,LOC_US_CHICAGO
TXN20250128003300,LOC_JP_TOKYO
TXN20250105003301,LOC_NL_AMSTERDAM
TXN20250213003302,LOC_CA_VANCOUVER
TXN20250115003303,LOC_US_SAN_FRANCISCO
TXN20250310003304,LOC_US_NEW_YORK
TXN20250125003305,LOC_FR_PARIS
TXN20250119003306,LOC_DE_BERLIN
TXN20250323003307,LOC_AE_DUBAI
TXN20250205003308,LOC_AU_MELBOURNE
TXN20250321003309,LOC_DE_BERLIN
TXN20250107003310,LOC_CA_TORONTO
TXN20250323003311,LOC_US_NEW_YORK
TXN20250214003312,LOC_US_NEW_YORK
TXN20250312003313,LOC_IN_BENGALURU
TXN20250212003314,LOC_US_CHICAGO
TXN20250125003315,LOC_IN_BENGALURU
TXN20250205003316,LOC_GB_MANCHESTER
TXN20250218003317,LOC_CA_VANCOUVER
TXN20250315003318,LOC_IN_MUMBAI
TXN20250206003319,LOC_CA_TORONTO
TXN20250310003320,LOC_JP_TOKYO
TXN20250222003321,LOC_AU_MELBOURNE
TXN20250325003322,LOC_SG_SINGAPORE
TXN20250303003323,LOC_US_SAN_FRANCISCO
TXN20250305003324,LOC_US_NEW_YORK
TXN20250104003325,LOC_IN_MUMBAI
TXN20250328003326,LOC_JP_TOKYO
TXN20250122003327,LOC_ES_MADRID
TXN20250113003328,LOC_US_SAN_FRANCISCO
TXN20250208003329,LOC_GB_MANCHESTER
TXN20250221003330,LOC_NL_AMSTERDAM
TXN20250226003331,LOC_IN_BENGALURU
TXN20250320003332,LOC_CA_TORONTO
TXN20250106003333,LOC_GB_LONDON
TXN20250312003334,LOC_NL_AMSTERDAM
TXN20250112003335,LOC_GB_LONDON
TXN20250111003336,LOC_US_CHICAGO
TXN20250217003337,LOC_CA_TORONTO
TXN20250320003338,LOC_CA_TORONTO
TXN20250308003339,LOC_DE_BERLIN
TXN20250127003340,LOC_IN_BENGALURU
TXN20250309003341,LOC_AU_MELBOURNE
TXN20250317003342,LOC_HK_HONG_KONG
TXN20250220003343,LOC_CA_VANCOUVER
TXN20250204003344,LOC_US_SAN_FRANCISCO
TXN20250107003345,LOC_US_NEW_YORK
TXN20250310003346,LOC_JP_TOKYO
TXN20250327003347,LOC_AE_DUBAI
TXN20250105003348,LOC_US_SAN_FRANCISCO
TXN20250320003349,LOC_JP_OSAKA
TXN20250104003350,LOC_AU_MELBOURNE
TXN20250206003351,LOC_IN_BENGALURU
TXN20250217003352,LOC_US_SAN_FRANCISCO
TXN20250226003353,LOC_ES_MADRID
TXN20250131003354,LOC_US_CHICAGO
TXN20250324003355,LOC_US_NEW_YORK
TXN20250117003356,LOC_ES_MADRID
TXN20250123003357,LOC_JP_OSAKA
TXN20250121003358,LOC_JP_TOKYO
TXN20250121003359,LOC_JP_TOKYO
TXN20250308003360,LOC_GB_MANCHESTER
TXN20250118003361,LOC_US_SAN_FRANCISCO
TXN20250107003362,LOC_GB_LONDON
TXN20250319003363,LOC_NL_AMSTERDAM
TXN20250106003364,LOC_JP_OSAKA
TXN20250314003365,LOC_ES_MADRID
TXN20250225003366,LOC_US_SAN_FRANCISCO
TXN20250108003367,LOC_SG_SINGAPORE
TXN20250110003368,LOC_IN_MUMBAI
TXN20250103003369,LOC_JP_TOKYO
TXN20250320003370,LOC_GB_LONDON
TXN20250206003371,LOC_ES_MADRID
TXN20250302003372,LOC_US_NEW_YORK
TXN20250221003373,LOC_IN_MUMBAI
TXN20250124003374,LOC_US_SAN_FRANCISCO
TXN20250313003375,LOC_DE_BERLIN
TXN20250126003376,LOC_NL_AMSTERDAM
TXN20250131003377,LOC_IN_BENGALURU
TXN20250227003378,LOC_IN_BENGALURU
TXN20250125003379,LOC_DE_BERLIN
TXN20250226003380,LOC_GB_MANCHESTER
TXN20250319003381,LOC_US_SAN_FRANCISCO
TXN20250131003382,LOC_US_CHICAGO
TXN20250111003383,LOC_CA_VANCOUVER
TXN20250115003384,LOC_GB_MANCHESTER
TXN20250127003385,LOC_AU_SYDNEY
TXN20250126003386,LOC_JP_OSAKA
TXN20250307003387,LOC_FR_PARIS
TXN20250304003388,LOC_US_NEW_YORK
TXN20250122003389,LOC_AU_SYDNEY
TXN20250115003390,LOC_CA_VANCOUVER
TXN20250318003391,LOC_GB_MANCHESTER
TXN20250307003392,LOC_HK_HONG_KONG
TXN20250331003393,LOC_ES_MADRID
TXN20250106003394,LOC_JP_OSAKA
TXN20250307003395,LOC_GB_LONDON
TXN20250118003396,LOC_JP_TOKYO
TXN20250324003397,LOC_IN_BENGALURU
TXN20250202003398,LOC_GB_LONDON
TXN20250130003399,LOC_NL_AMSTERDAM
TXN20250216003400,LOC_GB_LONDON
TXN20250205003401,LOC_JP_TOKYO
TXN20250321003402,LOC_ES_MADRID
TXN20250105003403,LOC_DE_BERLIN
TXN20250307003404,LOC_FR_PARIS
TXN20250128003405,LOC_ES_MADRID
TXN20250106003406,LOC_DE_BERLIN
TXN20250216003407,LOC_US_SAN_FRANCISCO
TXN20250318003408,LOC_CA_TORONTO
TXN20250207003409,LOC_FR_PARIS
TXN20250302003410,LOC_NL_AMSTERDAM
TXN20250203003411,LOC_FR_PARIS
TXN20250325003412,LOC_GB_LONDON
TXN20250208003413,LOC_US_CHICAGO
TXN20250313003414,LOC_IN_BENGALURU
TXN20250214003415,LOC_AU_MELBOURNE
TXN20250326003416,LOC_US_CHICAGO
TXN20250107003417,LOC_IN_BENGALURU
TXN20250103003418,LOC_NL_AMSTERDAM
TXN20250226003419,LOC_IN_MUMBAI
TXN20250307003420,LOC_GB_MANCHESTER
TXN20250224003421,LOC_FR_PARIS
TXN20250219003422,LOC_GB_MANCHESTER
TXN20250324003423,LOC_NL_AMSTERDAM
TXN20250313003424,LOC_CA_TORONTO
TXN20250120003425,LOC_US_NEW_YORK
TXN20250225003426,LOC_GB_LONDON
TXN20250129003427,LOC_CA_VANCOUVER
TXN20250106003428,LOC_CA_TORONTO
TXN20250320003429,LOC_GB_LONDON
TXN20250218003430,LOC_IN_BENGALURU
TXN20250125003431,LOC_US_NEW_YORK
TXN20250313003432,LOC_FR_PARIS
TXN20250115003433,LOC_AU_MELBOURNE
TXN20250210003434,LOC_IN_MUMBAI
TXN20250101003435,LOC_CA_TORONTO
TXN20250327003436,LOC_GB_MANCHESTER
TXN20250313003437,LOC_NL_AMSTERDAM
TXN20250119003438,LOC_US_CHICAGO
TXN20250214003439,LOC_IN_BENGALURU
TXN20250303003440,LOC_IN_MUMBAI
TXN20250123003441,LOC_IN_BENGALURU
TXN20250208003442,LOC_US_NEW_YORK
TXN20250207003443,LOC_DE_BERLIN
TXN20250306003444,LOC_AE_DUBAI
TXN20250116003445,LOC_NL_AMSTERDAM
TXN20250217003446,LOC_HK_HONG_KONG
TXN20250109003447,LOC_GB_MANCHESTER
TXN20250111003448,LOC_US_SAN_FRANCISCO
TXN20250316003449,LOC_IN_BENGALURU
TXN20250124003450,LOC_AU_MELBOURNE
TXN20250222003451,LOC_JP_TOKYO
TXN20250308003452,LOC_JP_TOKYO
TXN20250316003453,LOC_JP_TOKYO
TXN20250221003454,LOC_CA_TORONTO
TXN20250112003455,LOC_CA_TORONTO
TXN20250201003456,LOC_DE_BERLIN
TXN20250101003457,LOC_GB_LONDON
TXN20250301003458,LOC_GB_LONDON
TXN20250206003459,LOC_DE_BERLIN
TXN20250305003460,LOC_IN_BENGALURU
TXN20250315003461,LOC_JP_TOKYO
TXN20250123003462,LOC_FR_PARIS
TXN20250103003463,LOC_CA_TORONTO
TXN20250314003464,LOC_IN_MUMBAI
TXN20250313003465,LOC_CA_VANCOUVER
TXN20250307003466,LOC_FR_PARIS
TXN20250320003467,LOC_ES_MADRID
TXN20250123003468,LOC_GB_LONDON
TXN20250227003469,LOC_US_CHICAGO
TXN20250211003470,LOC_US_CHICAGO
TXN20250211003471,LOC_GB_MANCHESTER
TXN20250222003472,LOC_SG_SINGAPORE
TXN20250219003473,LOC_US_CHICAGO
TXN20250220003474,LOC_US_CHICAGO
TXN20250206003475,LOC_JP_TOKYO
TXN20250225003476,LOC_NL_AMSTERDAM
TXN20250112003477,LOC_US_CHICAGO
TXN20250114003478,LOC_US_CHICAGO
TXN20250220003479,LOC_ES_MADRID
TXN20250312003480,LOC_US_SAN_FRANCISCO
TXN20250330003481,LOC_GB_LONDON
TXN20250328003482,LOC_US_NEW_YORK
TXN20250210003483,LOC_AU_MELBOURNE
TXN20250125003484,LOC_HK_HONG_KONG
TXN20250228003485,LOC_FR_PARIS
TXN20250302003486,LOC_CA_TORONTO
TXN20250106003487,LOC_AE_DUBAI
TXN20250319003488,LOC_GB_MANCHESTER
TXN20250105003489,LOC_ES_MADRID
TXN20250309003490,LOC_IN_BENGALURU
TXN20250307003491,LOC_CA_VANCOUVER
TXN20250224003492,LOC_FR_PARIS
TXN20250226003493,LOC_HK_HONG_KONG
TXN20250120003494,LOC_AU_SYDNEY
TXN20250118003495,LOC_NL_AMSTERDAM
TXN20250113003496,LOC_US_SAN_FRANCISCO
TXN20250224003497,LOC_JP_OSAKA
TXN20250121003498,LOC_HK_HONG_KONG
TXN20250226003499,LOC_FR_PARIS
TXN20250101003500,LOC_AE_DUBAI
TXN20250309003501,LOC_CA_VANCOUVER
TXN20250101003502,LOC_DE_BERLIN
TXN20250208003503,LOC_IN_MUMBAI
TXN20250206003504,LOC_CA_VANCOUVER
TXN20250228003505,LOC_GB_MANCHESTER
TXN20250121003506,LOC_IN_BENGALURU
TXN20250121003507,LOC_CA_VANCOUVER
TXN20250224003508,LOC_JP_OSAKA
TXN20250318003509,LOC_JP_TOKYO
TXN20250208003510,LOC_AE_DUBAI
TXN20250201003511,LOC_IN_MUMBAI
TXN20250304003512,LOC_IN_MUMBAI
TXN20250303003513,LOC_JP_TOKYO
TXN20250320003514,LOC_AU_SYDNEY
TXN20250322003515,LOC_JP_OSAKA
TXN20250113003516,LOC_GB_MANCHESTER
TXN20250208003517,LOC_DE_BERLIN
TXN20250307003518,LOC_JP_TOKYO
TXN20250120003519,LOC_FR_PARIS
TXN20250109003520,LOC_US_CHICAGO
TXN20250220003521,LOC_IN_BENGALURU
TXN20250322003522,LOC_NL_AMSTERDAM
TXN20250322003523,LOC_CA_VANCOUVER
TXN20250214003524,LOC_US_SAN_FRANCISCO
TXN20250128003525,LOC_US_SAN_FRANCISCO
TXN20250204003526,LOC_NL_AMSTERDAM
TXN20250129003527,LOC_US_NEW_YORK
TXN20250119003528,LOC_US_NEW_YORK
TXN20250212003529,LOC_GB_MANCHESTER
TXN20250209003530,LOC_US_SAN_FRANCISCO
TXN20250127003531,LOC_AU_MELBOURNE
TXN20250214003532,LOC_AU_MELBOURNE
TXN20250108003533,LOC_FR_PARIS
TXN20250127003534,LOC_GB_MANCHESTER
TXN20250328003535,LOC_DE_BERLIN
TXN20250202003536,LOC_US_NEW_YORK
TXN20250201003537,LOC_GB_MANCHESTER
TXN20250304003538,LOC_JP_TOKYO
TXN20250302003539,LOC_DE_BERLIN
TXN20250213003540,LOC_US_CHICAGO
TXN20250225003541,LOC_CA_TORONTO
TXN20250321003542,LOC_ES_MADRID
TXN20250119003543,LOC_ES_MADRID
TXN20250323003544,LOC_JP_TOKYO
TXN20250227003545,LOC_JP_TOKYO
TXN20250110003546,LOC_ES_MADRID
TXN20250124003547,LOC_CA_TORONTO
TXN20250218003548,LOC_AU_MELBOURNE
TXN20250117003549,LOC_NL_AMSTERDAM
TXN20250323003550,LOC_JP_OSAKA
TXN20250225003551,LOC_ES_MADRID
TXN20250311003552,LOC_SG_SINGAPORE
TXN20250203003553,LOC_ES_MADRID
TXN20250127003554,LOC_DE_BERLIN
TXN20250207003555,LOC_GB_MANCHESTER
TXN20250116003556,LOC_US_NEW_YORK
TXN20250118003557,LOC_DE_BERLIN
TXN20250216003558,LOC_FR_PARIS
TXN20250311003559,LOC_JP_TOKYO
TXN20250128003560,LOC_IN_MUMBAI
TXN20250313003561,LOC_US_NEW_YORK
TXN20250217003562,LOC_NL_AMSTERDAM
TXN20250221003563,LOC_DE_BERLIN
TXN20250315003564,LOC_NL_AMSTERDAM
TXN20250107003565,LOC_US_NEW_YORK
TXN20250314003566,LOC_FR_PARIS
TXN20250226003567,LOC_IN_MUMBAI
TXN20250203003568,LOC_IN_BENGALURU
TXN20250228003569,LOC_NL_AMSTERDAM
TXN20250326003570,LOC_US_CHICAGO
TXN20250106003571,LOC_IN_MUMBAI
TXN20250213003572,LOC_GB_LONDON
TXN20250303003573,LOC_IN_MUMBAI
TXN20250114003574,LOC_FR_PARIS
TXN20250305003575,LOC_CA_TORONTO
TXN20250114003576,LOC_SG_SINGAPORE
TXN20250127003577,LOC_GB_MANCHESTER
TXN20250226003578,LOC_US_CHICAGO
TXN20250131003579,LOC_IN_BENGALURU
TXN20250224003580,LOC_JP_TOKYO
TXN20250330003581,LOC_CA_VANCOUVER
TXN20250327003582,LOC_DE_BERLIN
TXN20250124003583,LOC_SG_SINGAPORE
TXN20250112003584,LOC_DE_BERLIN
TXN20250218003585,LOC_US_NEW_YORK
TXN20250118003586,LOC_NL_AMSTERDAM
TXN20250221003587,LOC_US_NEW_YORK
TXN20250110003588,LOC_AE_DUBAI
TXN20250305003589,LOC_CA_TORONTO
TXN20250319003590,LOC_FR_PARIS
TXN20250211003591,LOC_GB_MANCHESTER
TXN20250113003592,LOC_GB_MANCHESTER
TXN20250122003593,LOC_US_CHICAGO
TXN20250201003594,LOC_JP_TOKYO
TXN20250203003595,LOC_US_CHICAGO
TXN20250311003596,LOC_GB_LONDON
TXN20250307003597,LOC_ES_MADRID
TXN20250314003598,LOC_US_CHICAGO
TXN20250329003599,LOC_JP_TOKYO
TXN20250225003600,LOC_GB_LONDON
TXN20250227003601,LOC_ES_MADRID
TXN20250213003602,LOC_US_NEW_YORK
TXN20250121003603,LOC_US_CHICAGO
TXN20250114003604,LOC_SG_SINGAPORE
TXN20250216003605,LOC_JP_TOKYO
TXN20250206003606,LOC_SG_SINGAPORE
TXN20250324003607,LOC_US_SAN_FRANCISCO
TXN20250312003608,LOC_NL_AMSTERDAM
TXN20250303003609,LOC_GB_MANCHESTER
TXN20250326003610,LOC_DE_BERLIN
TXN20250306003611,LOC_IN_MUMBAI
TXN20250123003612,LOC_JP_OSAKA
TXN20250304003613,LOC_JP_TOKYO
TXN20250330003614,LOC_SG_SINGAPORE
TXN20250208003615,LOC_US_SAN_FRANCISCO
TXN20250331003616,LOC_GB_LONDON
TXN20250124003617,LOC_NL_AMSTERDAM
TXN20250101003618,LOC_GB_MANCHESTER
TXN20250313003619,LOC_SG_SINGAPORE
TXN20250210003620,LOC_US_NEW_YORK
TXN20250128003621,LOC_IN_BENGALURU
TXN20250122003622,LOC_IN_BENGALURU
TXN20250125003623,LOC_FR_PARIS
TXN20250108003624,LOC_JP_OSAKA
TXN20250312003625,LOC_GB_LONDON
TXN20250316003626,LOC_US_CHICAGO
TXN20250214003627,LOC_SG_SINGAPORE
TXN20250212003628,LOC_IN_MUMBAI
TXN20250209003629,LOC_AU_SYDNEY
TXN20250213003630,LOC_FR_PARIS
TXN20250118003631,LOC_ES_MADRID
TXN20250202003632,LOC_IN_BENGALURU
TXN20250225003633,LOC_AU_MELBOURNE
TXN20250202003634,LOC_JP_TOKYO
TXN20250227003635,LOC_CA_VANCOUVER
TXN20250110003636,LOC_HK_HONG_KONG
TXN20250314003637,LOC_GB_LONDON
TXN20250127003638,LOC_ES_MADRID
TXN20250111003639,LOC_IN_MUMBAI
TXN20250208003640,LOC_US_SAN_FRANCISCO
TXN20250207003641,LOC_GB_LONDON
TXN20250314003642,LOC_CA_VANCOUVER
TXN20250226003643,LOC_AE_DUBAI
TXN20250112003644,LOC_DE_BERLIN
TXN20250217003645,LOC_ES_MADRID
TXN20250121003646,LOC_HK_HONG_KONG
TXN20250202003647,LOC_FR_PARIS
TXN20250222003648,LOC_US_CHICAGO
TXN20250325003649,LOC_IN_MUMBAI
TXN20250114003650,LOC_JP_TOKYO
TXN20250218003651,LOC_SG_SINGAPORE
TXN20250118003652,LOC_US_NEW_YORK
TXN20250220003653,LOC_GB_LONDON
TXN20250303003654,LOC_NL_AMSTERDAM
TXN20250319003655,LOC_HK_HONG_KONG
TXN20250331003656,LOC_AU_MELBOURNE
TXN20250102003657,LOC_US_NEW_YORK
TXN20250322003658,LOC_HK_HONG_KONG
TXN20250314003659,LOC_JP_OSAKA
TXN20250122003660,LOC_US_NEW_YORK
TXN20250214003661,LOC_JP_OSAKA
TXN20250128003662,LOC_JP_TOKYO
TXN20250205003663,LOC_JP_TOKYO
TXN20250303003664,LOC_DE_BERLIN
