transaction_datetime_id,transaction_date,transaction_time,day_of_week,month,hour_of_day,is_weekend
DT_20250124_230516,2025-01-24,23:05:16,Friday,2025-01,23,false
DT_20250124_231659,2025-01-24,23:16:59,Friday,2025-01,23,false
DT_20250125_001811,2025-01-25,00:18:11,Saturday,2025-01,00,true
DT_20250125_001843,2025-01-25,00:18:43,Saturday,2025-01,00,true
DT_20250125_002921,2025-01-25,00:29:21,Saturday,2025-01,00,true
DT_20250125_005350,2025-01-25,00:53:50,Saturday,2025-01,00,true
DT_20250125_005825,2025-01-25,00:58:25,Saturday,2025-01,00,true
DT_20250125_011003,2025-01-25,01:10:03,Saturday,2025-01,01,true
DT_20250125_014643,2025-01-25,01:46:43,Saturday,2025-01,01,true
DT_20250125_021036,2025-01-25,02:10:36,Saturday,2025-01,02,true
DT_20250125_022034,2025-01-25,02:20:34,Saturday,2025-01,02,true
DT_20250125_025232,2025-01-25,02:52:32,Saturday,2025-01,02,true
DT_20250125_025906,2025-01-25,02:59:06,Saturday,2025-01,02,true
DT_20250125_030901,2025-01-25,03:09:01,Saturday,2025-01,03,true
DT_20250125_035742,2025-01-25,03:57:42,Saturday,2025-01,03,true
DT_20250125_043713,2025-01-25,04:37:13,Saturday,2025-01,04,true
DT_20250125_045353,2025-01-25,04:53:53,Saturday,2025-01,04,true
DT_20250125_050234,2025-01-25,05:02:34,Saturday,2025-01,05,true
DT_20250125_050305,2025-01-25,05:03:05,Saturday,2025-01,05,true
DT_20250125_051450,2025-01-25,05:14:50,Saturday,2025-01,05,true
DT_20250125_054545,2025-01-25,05:45:45,Saturday,2025-01,05,true
DT_20250125_063623,2025-01-25,06:36:23,Saturday,2025-01,06,true
DT_20250125_070506,2025-01-25,07:05:06,Saturday,2025-01,07,true
DT_20250125_070557,2025-01-25,07:05:57,Saturday,2025-01,07,true
DT_20250125_070654,2025-01-25,07:06:54,Saturday,2025-01,07,true
DT_20250125_070826,2025-01-25,07:08:26,Saturday,2025-01,07,true
DT_20250125_075027,2025-01-25,07:50:27,Saturday,2025-01,07,true
DT_20250125_075144,2025-01-25,07:51:44,Saturday,2025-01,07,true
DT_20250125_082836,2025-01-25,08:28:36,Saturday,2025-01,08,true
DT_20250125_090802,2025-01-25,09:08:02,Saturday,2025-01,09,true
DT_20250125_091724,2025-01-25,09:17:24,Saturday,2025-01,09,true
DT_20250125_105814,2025-01-25,10:58:14,Saturday,2025-01,10,true
DT_20250125_111511,2025-01-25,11:15:11,Saturday,2025-01,11,true
DT_20250125_112937,2025-01-25,11:29:37,Saturday,2025-01,11,true
DT_20250125_113344,2025-01-25,11:33:44,Saturday,2025-01,11,true
DT_20250125_114650,2025-01-25,11:46:50,Saturday,2025-01,11,true
DT_20250125_115906,2025-01-25,11:59:06,Saturday,2025-01,11,true
DT_20250125_120005,2025-01-25,12:00:05,Saturday,2025-01,12,true
DT_20250125_120959,2025-01-25,12:09:59,Saturday,2025-01,12,true
DT_20250125_124848,2025-01-25,12:48:48,Saturday,2025-01,12,true
DT_20250125_132145,2025-01-25,13:21:45,Saturday,2025-01,13,true
DT_20250125_135535,2025-01-25,13:55:35,Saturday,2025-01,13,true
DT_20250125_142647,2025-01-25,14:26:47,Saturday,2025-01,14,true
DT_20250125_144311,2025-01-25,14:43:11,Saturday,2025-01,14,true
DT_20250125_144713,2025-01-25,14:47:13,Saturday,2025-01,14,true
DT_20250125_150100,2025-01-25,15:01:00,Saturday,2025-01,15,true
DT_20250125_151516,2025-01-25,15:15:16,Saturday,2025-01,15,true
DT_20250125_154524,2025-01-25,15:45:24,Saturday,2025-01,15,true
DT_20250125_162923,2025-01-25,16:29:23,Saturday,2025-01,16,true
DT_20250125_165452,2025-01-25,16:54:52,Saturday,2025-01,16,true
DT_20250125_175727,2025-01-25,17:57:27,Saturday,2025-01,17,true
DT_20250125_175924,2025-01-25,17:59:24,Saturday,2025-01,17,true
DT_20250125_191454,2025-01-25,19:14:54,Saturday,2025-01,19,true
DT_20250125_192037,2025-01-25,19:20:37,Saturday,2025-01,19,true
DT_20250125_194158,2025-01-25,19:41:58,Saturday,2025-01,19,true
DT_20250125_195516,2025-01-25,19:55:16,Saturday,2025-01,19,true
DT_20250125_202433,2025-01-25,20:24:33,Saturday,2025-01,20,true
DT_20250125_202458,2025-01-25,20:24:58,Saturday,2025-01,20,true
DT_20250125_212826,2025-01-25,21:28:26,Saturday,2025-01,21,true
DT_20250125_213823,2025-01-25,21:38:23,Saturday,2025-01,21,true
DT_20250125_220152,2025-01-25,22:01:52,Saturday,2025-01,22,true
DT_20250125_223811,2025-01-25,22:38:11,Saturday,2025-01,22,true
DT_20250125_233503,2025-01-25,23:35:03,Saturday,2025-01,23,true
DT_20250125_233514,2025-01-25,23:35:14,Saturday,2025-01,23,true
DT_20250126_001403,2025-01-26,00:14:03,Sunday,2025-01,00,true
DT_20250126_001903,2025-01-26,00:19:03,Sunday,2025-01,00,true
DT_20250126_003910,2025-01-26,00:39:10,Sunday,2025-01,00,true
DT_20250126_021221,2025-01-26,02:12:21,Sunday,2025-01,02,true
DT_20250126_021602,2025-01-26,02:16:02,Sunday,2025-01,02,true
DT_20250126_021645,2025-01-26,02:16:45,Sunday,2025-01,02,true
DT_20250126_024127,2025-01-26,02:41:27,Sunday,2025-01,02,true
DT_20250126_025228,2025-01-26,02:52:28,Sunday,2025-01,02,true
DT_20250126_031006,2025-01-26,03:10:06,Sunday,2025-01,03,true
DT_20250126_043646,2025-01-26,04:36:46,Sunday,2025-01,04,true
DT_20250126_044918,2025-01-26,04:49:18,Sunday,2025-01,04,true
DT_20250126_054706,2025-01-26,05:47:06,Sunday,2025-01,05,true
DT_20250126_060056,2025-01-26,06:00:56,Sunday,2025-01,06,true
DT_20250126_062412,2025-01-26,06:24:12,Sunday,2025-01,06,true
DT_20250126_062541,2025-01-26,06:25:41,Sunday,2025-01,06,true
DT_20250126_065614,2025-01-26,06:56:14,Sunday,2025-01,06,true
DT_20250126_072012,2025-01-26,07:20:12,Sunday,2025-01,07,true
DT_20250126_081011,2025-01-26,08:10:11,Sunday,2025-01,08,true
DT_20250126_094446,2025-01-26,09:44:46,Sunday,2025-01,09,true
DT_20250126_104652,2025-01-26,10:46:52,Sunday,2025-01,10,true
DT_20250126_105515,2025-01-26,10:55:15,Sunday,2025-01,10,true
DT_20250126_112601,2025-01-26,11:26:01,Sunday,2025-01,11,true
DT_20250126_113914,2025-01-26,11:39:14,Sunday,2025-01,11,true
DT_20250126_115611,2025-01-26,11:56:11,Sunday,2025-01,11,true
DT_20250126_123853,2025-01-26,12:38:53,Sunday,2025-01,12,true
DT_20250126_125605,2025-01-26,12:56:05,Sunday,2025-01,12,true
DT_20250126_130042,2025-01-26,13:00:42,Sunday,2025-01,13,true
DT_20250126_133136,2025-01-26,13:31:36,Sunday,2025-01,13,true
DT_20250126_135446,2025-01-26,13:54:46,Sunday,2025-01,13,true
DT_20250126_145118,2025-01-26,14:51:18,Sunday,2025-01,14,true
DT_20250126_150848,2025-01-26,15:08:48,Sunday,2025-01,15,true
DT_20250126_151846,2025-01-26,15:18:46,Sunday,2025-01,15,true
DT_20250126_154548,2025-01-26,15:45:48,Sunday,2025-01,15,true
DT_20250126_160021,2025-01-26,16:00:21,Sunday,2025-01,16,true
DT_20250126_160625,2025-01-26,16:06:25,Sunday,2025-01,16,true
DT_20250126_174004,2025-01-26,17:40:04,Sunday,2025-01,17,true
DT_20250126_174722,2025-01-26,17:47:22,Sunday,2025-01,17,true
DT_20250126_180556,2025-01-26,18:05:56,Sunday,2025-01,18,true
DT_20250126_182912,2025-01-26,18:29:12,Sunday,2025-01,18,true
DT_20250126_185510,2025-01-26,18:55:10,Sunday,2025-01,18,true
DT_20250126_190006,2025-01-26,19:00:06,Sunday,2025-01,19,true
DT_20250126_190048,2025-01-26,19:00:48,Sunday,2025-01,19,true
DT_20250126_193215,2025-01-26,19:32:15,Sunday,2025-01,19,true
DT_20250126_195737,2025-01-26,19:57:37,Sunday,2025-01,19,true
DT_20250126_201558,2025-01-26,20:15:58,Sunday,2025-01,20,true
DT_20250126_212551,2025-01-26,21:25:51,Sunday,2025-01,21,true
DT_20250126_213114,2025-01-26,21:31:14,Sunday,2025-01,21,true
DT_20250126_213945,2025-01-26,21:39:45,Sunday,2025-01,21,true
DT_20250126_214904,2025-01-26,21:49:04,Sunday,2025-01,21,true
DT_20250126_221119,2025-01-26,22:11:19,Sunday,2025-01,22,true
DT_20250126_223527,2025-01-26,22:35:27,Sunday,2025-01,22,true
DT_20250126_230351,2025-01-26,23:03:51,Sunday,2025-01,23,true
DT_20250126_230725,2025-01-26,23:07:25,Sunday,2025-01,23,true
DT_20250126_232106,2025-01-26,23:21:06,Sunday,2025-01,23,true
DT_20250126_234703,2025-01-26,23:47:03,Sunday,2025-01,23,true
DT_20250127_010329,2025-01-27,01:03:29,Monday,2025-01,01,false
DT_20250127_013454,2025-01-27,01:34:54,Monday,2025-01,01,false
DT_20250127_014203,2025-01-27,01:42:03,Monday,2025-01,01,false
DT_20250127_030934,2025-01-27,03:09:34,Monday,2025-01,03,false
DT_20250127_031547,2025-01-27,03:15:47,Monday,2025-01,03,false
DT_20250127_032943,2025-01-27,03:29:43,Monday,2025-01,03,false
DT_20250127_034329,2025-01-27,03:43:29,Monday,2025-01,03,false
DT_20250127_051716,2025-01-27,05:17:16,Monday,2025-01,05,false
DT_20250127_053706,2025-01-27,05:37:06,Monday,2025-01,05,false
DT_20250127_054654,2025-01-27,05:46:54,Monday,2025-01,05,false
DT_20250127_060541,2025-01-27,06:05:41,Monday,2025-01,06,false
DT_20250127_074029,2025-01-27,07:40:29,Monday,2025-01,07,false
DT_20250127_075359,2025-01-27,07:53:59,Monday,2025-01,07,false
DT_20250127_080307,2025-01-27,08:03:07,Monday,2025-01,08,false
DT_20250127_080533,2025-01-27,08:05:33,Monday,2025-01,08,false
DT_20250127_080713,2025-01-27,08:07:13,Monday,2025-01,08,false
DT_20250127_081711,2025-01-27,08:17:11,Monday,2025-01,08,false
DT_20250127_083236,2025-01-27,08:32:36,Monday,2025-01,08,false
DT_20250127_085204,2025-01-27,08:52:04,Monday,2025-01,08,false
DT_20250127_092026,2025-01-27,09:20:26,Monday,2025-01,09,false
DT_20250127_093618,2025-01-27,09:36:18,Monday,2025-01,09,false
DT_20250127_104549,2025-01-27,10:45:49,Monday,2025-01,10,false
DT_20250127_105125,2025-01-27,10:51:25,Monday,2025-01,10,false
DT_20250127_105413,2025-01-27,10:54:13,Monday,2025-01,10,false
DT_20250127_105524,2025-01-27,10:55:24,Monday,2025-01,10,false
DT_20250127_105533,2025-01-27,10:55:33,Monday,2025-01,10,false
DT_20250127_105625,2025-01-27,10:56:25,Monday,2025-01,10,false
DT_20250127_110033,2025-01-27,11:00:33,Monday,2025-01,11,false
DT_20250127_111459,2025-01-27,11:14:59,Monday,2025-01,11,false
DT_20250127_114439,2025-01-27,11:44:39,Monday,2025-01,11,false
DT_20250127_122901,2025-01-27,12:29:01,Monday,2025-01,12,false
DT_20250127_125224,2025-01-27,12:52:24,Monday,2025-01,12,false
DT_20250127_125406,2025-01-27,12:54:06,Monday,2025-01,12,false
DT_20250127_130342,2025-01-27,13:03:42,Monday,2025-01,13,false
DT_20250127_130533,2025-01-27,13:05:33,Monday,2025-01,13,false
DT_20250127_130946,2025-01-27,13:09:46,Monday,2025-01,13,false
DT_20250127_142000,2025-01-27,14:20:00,Monday,2025-01,14,false
DT_20250127_145149,2025-01-27,14:51:49,Monday,2025-01,14,false
DT_20250127_150900,2025-01-27,15:09:00,Monday,2025-01,15,false
DT_20250127_152233,2025-01-27,15:22:33,Monday,2025-01,15,false
DT_20250127_155626,2025-01-27,15:56:26,Monday,2025-01,15,false
DT_20250127_161009,2025-01-27,16:10:09,Monday,2025-01,16,false
DT_20250127_161543,2025-01-27,16:15:43,Monday,2025-01,16,false
DT_20250127_162715,2025-01-27,16:27:15,Monday,2025-01,16,false
DT_20250127_162733,2025-01-27,16:27:33,Monday,2025-01,16,false
DT_20250127_163224,2025-01-27,16:32:24,Monday,2025-01,16,false
DT_20250127_164212,2025-01-27,16:42:12,Monday,2025-01,16,false
DT_20250127_172421,2025-01-27,17:24:21,Monday,2025-01,17,false
DT_20250127_173159,2025-01-27,17:31:59,Monday,2025-01,17,false
DT_20250127_180852,2025-01-27,18:08:52,Monday,2025-01,18,false
DT_20250127_192214,2025-01-27,19:22:14,Monday,2025-01,19,false
DT_20250127_193925,2025-01-27,19:39:25,Monday,2025-01,19,false
DT_20250127_205011,2025-01-27,20:50:11,Monday,2025-01,20,false
DT_20250127_205340,2025-01-27,20:53:40,Monday,2025-01,20,false
DT_20250127_205753,2025-01-27,20:57:53,Monday,2025-01,20,false
DT_20250127_213247,2025-01-27,21:32:47,Monday,2025-01,21,false
DT_20250127_222906,2025-01-27,22:29:06,Monday,2025-01,22,false
DT_20250127_230159,2025-01-27,23:01:59,Monday,2025-01,23,false
DT_20250127_233132,2025-01-27,23:31:32,Monday,2025-01,23,false
DT_20250127_233306,2025-01-27,23:33:06,Monday,2025-01,23,false
DT_20250128_014120,2025-01-28,01:41:20,Tuesday,2025-01,01,false
DT_20250128_014308,2025-01-28,01:43:08,Tuesday,2025-01,01,false
DT_20250128_020929,2025-01-28,02:09:29,Tuesday,2025-01,02,false
DT_20250128_023634,2025-01-28,02:36:34,Tuesday,2025-01,02,false
DT_20250128_024125,2025-01-28,02:41:25,Tuesday,2025-01,02,false
DT_20250128_035749,2025-01-28,03:57:49,Tuesday,2025-01,03,false
DT_20250128_040744,2025-01-28,04:07:44,Tuesday,2025-01,04,false
DT_20250128_041212,2025-01-28,04:12:12,Tuesday,2025-01,04,false
DT_20250128_042220,2025-01-28,04:22:20,Tuesday,2025-01,04,false
DT_20250128_043308,2025-01-28,04:33:08,Tuesday,2025-01,04,false
DT_20250128_044939,2025-01-28,04:49:39,Tuesday,2025-01,04,false
DT_20250128_051445,2025-01-28,05:14:45,Tuesday,2025-01,05,false
DT_20250128_054001,2025-01-28,05:40:01,Tuesday,2025-01,05,false
DT_20250128_054028,2025-01-28,05:40:28,Tuesday,2025-01,05,false
DT_20250128_055714,2025-01-28,05:57:14,Tuesday,2025-01,05,false
DT_20250128_061831,2025-01-28,06:18:31,Tuesday,2025-01,06,false
DT_20250128_065233,2025-01-28,06:52:33,Tuesday,2025-01,06,false
DT_20250128_070024,2025-01-28,07:00:24,Tuesday,2025-01,07,false
DT_20250128_080243,2025-01-28,08:02:43,Tuesday,2025-01,08,false
DT_20250128_081507,2025-01-28,08:15:07,Tuesday,2025-01,08,false
DT_20250128_084600,2025-01-28,08:46:00,Tuesday,2025-01,08,false
DT_20250128_094812,2025-01-28,09:48:12,Tuesday,2025-01,09,false
DT_20250128_095822,2025-01-28,09:58:22,Tuesday,2025-01,09,false
DT_20250128_100351,2025-01-28,10:03:51,Tuesday,2025-01,10,false
DT_20250128_102506,2025-01-28,10:25:06,Tuesday,2025-01,10,false
DT_20250128_105324,2025-01-28,10:53:24,Tuesday,2025-01,10,false
DT_20250128_105544,2025-01-28,10:55:44,Tuesday,2025-01,10,false
DT_20250128_114531,2025-01-28,11:45:31,Tuesday,2025-01,11,false
DT_20250128_115738,2025-01-28,11:57:38,Tuesday,2025-01,11,false
DT_20250128_121131,2025-01-28,12:11:31,Tuesday,2025-01,12,false
DT_20250128_121349,2025-01-28,12:13:49,Tuesday,2025-01,12,false
DT_20250128_122726,2025-01-28,12:27:26,Tuesday,2025-01,12,false
DT_20250128_130926,2025-01-28,13:09:26,Tuesday,2025-01,13,false
DT_20250128_131936,2025-01-28,13:19:36,Tuesday,2025-01,13,false
DT_20250128_142121,2025-01-28,14:21:21,Tuesday,2025-01,14,false
DT_20250128_142157,2025-01-28,14:21:57,Tuesday,2025-01,14,false
DT_20250128_145215,2025-01-28,14:52:15,Tuesday,2025-01,14,false
DT_20250128_145706,2025-01-28,14:57:06,Tuesday,2025-01,14,false
DT_20250128_152644,2025-01-28,15:26:44,Tuesday,2025-01,15,false
DT_20250128_175601,2025-01-28,17:56:01,Tuesday,2025-01,17,false
DT_20250128_181000,2025-01-28,18:10:00,Tuesday,2025-01,18,false
DT_20250128_184728,2025-01-28,18:47:28,Tuesday,2025-01,18,false
DT_20250128_191917,2025-01-28,19:19:17,Tuesday,2025-01,19,false
DT_20250128_200813,2025-01-28,20:08:13,Tuesday,2025-01,20,false
DT_20250128_211841,2025-01-28,21:18:41,Tuesday,2025-01,21,false
DT_20250128_214522,2025-01-28,21:45:22,Tuesday,2025-01,21,false
DT_20250128_215402,2025-01-28,21:54:02,Tuesday,2025-01,21,false
DT_20250128_223232,2025-01-28,22:32:32,Tuesday,2025-01,22,false
DT_20250128_232559,2025-01-28,23:25:59,Tuesday,2025-01,23,false
DT_20250129_000343,2025-01-29,00:03:43,Wednesday,2025-01,00,false
DT_20250129_003335,2025-01-29,00:33:35,Wednesday,2025-01,00,false
DT_20250129_004251,2025-01-29,00:42:51,Wednesday,2025-01,00,false
DT_20250129_005145,2025-01-29,00:51:45,Wednesday,2025-01,00,false
DT_20250129_021828,2025-01-29,02:18:28,Wednesday,2025-01,02,false
DT_20250129_022849,2025-01-29,02:28:49,Wednesday,2025-01,02,false
DT_20250129_024720,2025-01-29,02:47:20,Wednesday,2025-01,02,false
DT_20250129_030326,2025-01-29,03:03:26,Wednesday,2025-01,03,false
DT_20250129_034043,2025-01-29,03:40:43,Wednesday,2025-01,03,false
DT_20250129_034112,2025-01-29,03:41:12,Wednesday,2025-01,03,false
DT_20250129_035010,2025-01-29,03:50:10,Wednesday,2025-01,03,false
DT_20250129_035550,2025-01-29,03:55:50,Wednesday,2025-01,03,false
DT_20250129_044535,2025-01-29,04:45:35,Wednesday,2025-01,04,false
DT_20250129_045032,2025-01-29,04:50:32,Wednesday,2025-01,04,false
DT_20250129_051017,2025-01-29,05:10:17,Wednesday,2025-01,05,false
DT_20250129_052307,2025-01-29,05:23:07,Wednesday,2025-01,05,false
DT_20250129_054200,2025-01-29,05:42:00,Wednesday,2025-01,05,false
DT_20250129_055350,2025-01-29,05:53:50,Wednesday,2025-01,05,false
DT_20250129_060357,2025-01-29,06:03:57,Wednesday,2025-01,06,false
DT_20250129_060851,2025-01-29,06:08:51,Wednesday,2025-01,06,false
DT_20250129_063012,2025-01-29,06:30:12,Wednesday,2025-01,06,false
DT_20250129_064037,2025-01-29,06:40:37,Wednesday,2025-01,06,false
DT_20250129_065442,2025-01-29,06:54:42,Wednesday,2025-01,06,false
DT_20250129_072426,2025-01-29,07:24:26,Wednesday,2025-01,07,false
DT_20250129_072531,2025-01-29,07:25:31,Wednesday,2025-01,07,false
DT_20250129_072627,2025-01-29,07:26:27,Wednesday,2025-01,07,false
DT_20250129_075138,2025-01-29,07:51:38,Wednesday,2025-01,07,false
DT_20250129_083054,2025-01-29,08:30:54,Wednesday,2025-01,08,false
DT_20250129_085212,2025-01-29,08:52:12,Wednesday,2025-01,08,false
DT_20250129_092016,2025-01-29,09:20:16,Wednesday,2025-01,09,false
DT_20250129_092529,2025-01-29,09:25:29,Wednesday,2025-01,09,false
DT_20250129_104017,2025-01-29,10:40:17,Wednesday,2025-01,10,false
DT_20250129_105319,2025-01-29,10:53:19,Wednesday,2025-01,10,false
DT_20250129_111530,2025-01-29,11:15:30,Wednesday,2025-01,11,false
DT_20250129_113359,2025-01-29,11:33:59,Wednesday,2025-01,11,false
DT_20250129_113827,2025-01-29,11:38:27,Wednesday,2025-01,11,false
DT_20250129_114822,2025-01-29,11:48:22,Wednesday,2025-01,11,false
DT_20250129_115004,2025-01-29,11:50:04,Wednesday,2025-01,11,false
DT_20250129_115739,2025-01-29,11:57:39,Wednesday,2025-01,11,false
DT_20250129_120115,2025-01-29,12:01:15,Wednesday,2025-01,12,false
DT_20250129_121321,2025-01-29,12:13:21,Wednesday,2025-01,12,false
DT_20250129_121515,2025-01-29,12:15:15,Wednesday,2025-01,12,false
DT_20250129_122304,2025-01-29,12:23:04,Wednesday,2025-01,12,false
DT_20250129_132503,2025-01-29,13:25:03,Wednesday,2025-01,13,false
DT_20250129_141311,2025-01-29,14:13:11,Wednesday,2025-01,14,false
DT_20250129_145500,2025-01-29,14:55:00,Wednesday,2025-01,14,false
DT_20250129_153533,2025-01-29,15:35:33,Wednesday,2025-01,15,false
DT_20250129_154646,2025-01-29,15:46:46,Wednesday,2025-01,15,false
DT_20250129_155337,2025-01-29,15:53:37,Wednesday,2025-01,15,false
DT_20250129_162714,2025-01-29,16:27:14,Wednesday,2025-01,16,false
DT_20250129_165557,2025-01-29,16:55:57,Wednesday,2025-01,16,false
DT_20250129_181622,2025-01-29,18:16:22,Wednesday,2025-01,18,false
DT_20250129_192411,2025-01-29,19:24:11,Wednesday,2025-01,19,false
DT_20250129_193414,2025-01-29,19:34:14,Wednesday,2025-01,19,false
DT_20250129_195722,2025-01-29,19:57:22,Wednesday,2025-01,19,false
DT_20250129_200144,2025-01-29,20:01:44,Wednesday,2025-01,20,false
DT_20250129_210150,2025-01-29,21:01:50,Wednesday,2025-01,21,false
DT_20250129_220546,2025-01-29,22:05:46,Wednesday,2025-01,22,false
DT_20250129_222701,2025-01-29,22:27:01,Wednesday,2025-01,22,false
DT_20250129_223638,2025-01-29,22:36:38,Wednesday,2025-01,22,false
DT_20250129_225227,2025-01-29,22:52:27,Wednesday,2025-01,22,false
DT_20250129_225458,2025-01-29,22:54:58,Wednesday,2025-01,22,false
DT_20250129_225711,2025-01-29,22:57:11,Wednesday,2025-01,22,false
DT_20250129_225957,2025-01-29,22:59:57,Wednesday,2025-01,22,false
DT_20250130_002634,2025-01-30,00:26:34,Thursday,2025-01,00,false
DT_20250130_005756,2025-01-30,00:57:56,Thursday,2025-01,00,false
DT_20250130_012623,2025-01-30,01:26:23,Thursday,2025-01,01,false
DT_20250130_013039,2025-01-30,01:30:39,Thursday,2025-01,01,false
DT_20250130_022106,2025-01-30,02:21:06,Thursday,2025-01,02,false
DT_20250130_025458,2025-01-30,02:54:58,Thursday,2025-01,02,false
DT_20250130_030432,2025-01-30,03:04:32,Thursday,2025-01,03,false
DT_20250130_034415,2025-01-30,03:44:15,Thursday,2025-01,03,false
DT_20250130_042738,2025-01-30,04:27:38,Thursday,2025-01,04,false
DT_20250130_043856,2025-01-30,04:38:56,Thursday,2025-01,04,false
DT_20250130_054450,2025-01-30,05:44:50,Thursday,2025-01,05,false
DT_20250130_063357,2025-01-30,06:33:57,Thursday,2025-01,06,false
DT_20250130_072910,2025-01-30,07:29:10,Thursday,2025-01,07,false
DT_20250130_073914,2025-01-30,07:39:14,Thursday,2025-01,07,false
DT_20250130_074735,2025-01-30,07:47:35,Thursday,2025-01,07,false
DT_20250130_080018,2025-01-30,08:00:18,Thursday,2025-01,08,false
DT_20250130_084247,2025-01-30,08:42:47,Thursday,2025-01,08,false
DT_20250130_092328,2025-01-30,09:23:28,Thursday,2025-01,09,false
DT_20250130_093829,2025-01-30,09:38:29,Thursday,2025-01,09,false
DT_20250130_094802,2025-01-30,09:48:02,Thursday,2025-01,09,false
DT_20250130_101817,2025-01-30,10:18:17,Thursday,2025-01,10,false
DT_20250130_102850,2025-01-30,10:28:50,Thursday,2025-01,10,false
DT_20250130_104112,2025-01-30,10:41:12,Thursday,2025-01,10,false
DT_20250130_111210,2025-01-30,11:12:10,Thursday,2025-01,11,false
DT_20250130_112029,2025-01-30,11:20:29,Thursday,2025-01,11,false
